wheelchair,latitude,longitude,accomm_type,state,name,street,house_number,city,website,phone 
yes,-75.7369954,41.3312129,hotel,PA,Best Western Plus Wilkes Barre-Scranton Airport Hotel,Concord Drive,30,Pittston,,+1 570-654-3300
yes,-73.8786652,40.9732087,hotel,NY,Residence Inn,Executive Boulevard,7,Yonkers,https://www.marriott.com/hotels/travel/hpnyk-residence-inn-yonkers-westchester-county,+1 914-476-4600
yes,-88.8688045,41.7506709,camp_site,,Shabbona Lake State Park Campground,,,,,
yes,-71.1235662,42.4999617,hotel,MA,Hampton Inn,Washington Street,371,Woburn,https://www.hilton.com/en/hotels/boswuhx-hampton-boston-woburn/,+1 781-935-1110
yes,-80.8630131,35.3996881,hotel,NC,SpringHill Suites,Reese Boulevard West,13610,Huntersville,https://www.marriott.com/en-us/hotels/cltsu-springhill-suites-charlotte-huntersville/overview/,+1 704-946-2950
yes,-110.1626726,38.9958457,hotel,UT,River Rock Inn,West Main Street,20,Green River,https://www.riverrockinnutah.com,+1-435-564-7625
yes,-90.3212357,29.468328,hotel,,Candlewood Suites Cut Off - Galliano,,,,,
yes,-73.9984935,40.7531602,hotel,NY,Pendry Manhattan West,West 33rd Street,438,New York,https://www.pendry.com/manhattan-west,
yes,-97.7379654,30.2588486,hotel,TX,Fairfield Inn & Suites Austin Downtown,East Avenue,76,Austin,https://www.marriott.com/ausfd,+1 512-653-1600
yes,-96.9799487,33.0185192,hotel,TX,Home2 Suites by Hilton Lewisville Dallas,East Corporate Drive,450,Lewisville,https://www.hilton.com/en/hotels/daldlht-home2-suites-lewisville-dallas/,+1 469-771-3970
yes,-83.1327085,42.6244536,hotel,MI,Fairfield by Marriott Inn & Suites Rochester Hills,South Rochester Road,3900,Rochester Hills,https://www.marriott.com/en-us/hotels/dtwdr-fairfield-inn-and-suites-rochester-hills/overview/,+1 248-243-5030
yes,-99.89551,40.2995732,caravan_site,,Arapahoe South RV Park,,,,,
yes,-86.6911653,36.1551566,hotel,TN,La Quinta Inn & Suites,Atrium Way,2345,Nashville,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-nashville-airport-opryland/overview,+1 615-703-0012
yes,-84.6565858,42.7438165,hotel,MI,Quality Inn & Suites,Delta Commerce Drive,901,Lansing,https://www.choicehotels.com/michigan/lansing/quality-inn-hotels/mi700,+1-517-886-0600
yes,-84.6553221,42.7441077,hotel,MI,Residence Inn,Delta Commerce Drive,922,Lansing,https://www.marriott.com/en-us/hotels/lanwe-residence-inn-lansing-west/overview/,+1 517-886-5030
yes,-84.6555254,42.7431148,hotel,MI,Fairfield Inn & Suites,Delta Commerce Drive,810,Lansing,https://www.marriott.com/en-us/hotels/lanfw-fairfield-inn-and-suites-lansing-west/overview/,+1 517-886-1066
yes,-77.0295964,35.1358478,camp_site,NC,New Bern KOA,B Street,1565,New Bern,https://koa.com/campgrounds/new-bern/,+12526382556
yes,-81.5488826,30.7728975,caravan_site,GA,Eagle Hammock RV Park,United States Ship Daniel Webster Road,937,Kings Bay,https://www.navymwrkingsbay.com/programs/c4353e59-afa4-4bb7-be62-0fcb74186d06,
yes,-96.0168118,41.2399052,hotel,NE,Hilton Garden Inn Omaha Aksarben Village,Frances Street,6737,Omaha,https://www.hilton.com/en/hotels/omaavgi-hilton-garden-inn-omaha-aksarben-village/,
yes,-122.4095565,37.7864902,hostel,,Hi Hostel Downtown,Mason Street,312,,,+1 (415) 7885604
limited,-112.629536,37.2773626,apartment,UT,East Zion Resort,East State Street,490,Orderville,https://www.eastzionresort.com/,+1 833-378-9466
yes,-73.8575303,41.0498038,hotel,NY,Tarrytown House Estate on The Hudson,East Sunnyside Lane,49,Tarrytown,https://www.tarrytownhouseestate.com/,+1-914-591-8200
yes,-122.2418361,37.7245743,hotel,,,,,,,
yes,-83.2076323,35.7536475,camp_site,,Cosby Campground,,,,,
yes,-83.1746293,35.565439,camp_site,,Balsam Mountain Campground,,,,,
yes,-77.6368688,39.930568,hotel,PA,Tru by Hilton Chambersburg,Walker Road,101,Chambersburg,https://www.hilton.com/en/hotels/hgrcpru-tru-chambersburg/?y_source=1_MTc2MDU2MDgtNDQwLWxvY2F0aW9uLndlYnNpdGU=,+1 717-261-9792
yes,-104.5249765,33.4203097,hotel,NM,Holiday Inn Express Roswell,Military Heights Drive,3,Roswell,https://www.ihg.com/holidayinnexpress/hotels/us/en/roswell/rowmh/hoteldetail,+1 575-208-0736
yes,-74.2374853,39.9700438,hotel,NJ,Clarion Hotel and conference center,Route 37 West,815,Toms River,https://www.choicehotels.com/new-jersey/toms-river/clarion-hotels/nj036,
yes,-74.7076455,40.1216704,hotel,NJ,Hampton Inn Bordentown,US 206,2004,Bordentown,https://www.hilton.com/en/hotels/bdtnjhx-hampton-bordentown/,+1 609-298-4000
yes,-74.101405,40.9049806,hotel,NJ,Marriott Saddle Brook,Pehle Avenue,138,Saddle Brook,https://www.marriott.com/hotels/travel/ewrsb-marriott-saddle-brook/,+1 201 843 9500
yes,-74.2210567,40.0454896,hotel,,Ramada,,,,,
yes,-151.6412542,59.6574962,caravan_site,AK,Homer/Baycrest KOA Holiday,Sterling Highway,3425,Homer,https://koa.com/campgrounds/homer/,+1 907-435-7995
limited,-157.8231507,21.278746,hotel,HI,Wayfinder Waikiki,Ala Wai Blvd,2375,Honolulu,https://www.wayfinderhotels.com/hotels/waikiki,+1 808-922-4744
yes,-157.8288494,21.2773458,hotel,,Royal Hawaiian Hotel,Kalākaua Avenue,2259,Honolulu,https://www.royal-hawaiian.com/,
yes,-78.7619938,39.6471696,hotel,MD,Fairfield Inn & Suites,Wineow Street,21,Cumberland,https://www.marriott.com/cbefi,+1 301-722-0340
yes,-157.8305743,21.2776158,hotel,HI,Sheraton Waikiki,Kalakaua Avenue,2255,Honolulu,http://www.sheraton-waikiki.com/,
yes,-157.8302855,21.2800719,hotel,,Hokulani Waikiki,Kalākaua Avenue,2181,Honolulu,,
yes,-123.0413365,44.9397797,hotel,OR,"Holman Riverfront Park Hotel Salem, Tapestry Collection by Hilton",Commercial Street Southeast,195,Salem,https://www.hilton.com/en/hotels/slerpup-holman-riverfront-park-hotel-salem/,+1-971-900-5560
yes,-84.0036633,33.6563772,hotel,GA,Country Inn & Suites,Old Covington Highway,1312,Conyers,https://www.radissonhotels.com/en-us/hotels/country-inn-conyers-ga,+1 770-785-2400
yes,-80.8525742,35.0536932,hotel,NC,AC Hotel Charlotte Ballantyne,Ballantyne Village Way,14819,Charlotte,https://www.marriott.com/en-us/hotels/cltae-ac-hotel-charlotte-ballantyne/overview/,+1-704-752-0013
yes,-90.1544076,30.000751,hotel,LA,"Country Inn & Suites, Metairie (New Orleans), LA",North Causeway Boulevard,2713,Metairie,https://www.choicehotels.com/louisiana/metairie/country-inn-suites-hotels/la498,+1 504-383-6201
yes,-106.3921637,31.8278476,hotel,TX,Candlewood Suites on Fort Bliss,Duncan Street,11193,Fort Bliss,https://www.ihg.com/armyhotels/hotels/us/en/fort-bliss/mfbld/hoteldetail,+1-915-800-8870
yes,-110.1119314,36.9821342,hotel,,The View Hotel,,,,https://www.monumentvalleyview.com/,+14357275555
yes,-90.3773975,38.444342,hotel,,Drury Inn & Suites,MO 141,3800,Arnold,,+1-636-287-3111
yes,-71.1057232,42.3833586,hotel,MA,Cambria Boston Somerville,Somerville Avenue,515,Somerville,https://cambriasomerville.com/,+1-617-341-9040
yes,-122.5178012,47.6361721,hotel,WA,Best Western Plus Bainbridge Island Suites,High School Road Northeast,350,Bainbridge Island,http://bestwesternwashington.com/hotels/best-western-plus-bainbridge-island-suites,+1-206-855-9666
yes,-96.6216008,40.7716338,hotel,NE,Candlewood Suites Lincoln,Pioneer Woods Drive,4100,Lincoln,,
yes,-117.2667096,34.0677123,hotel,CA,Homewood Suites by Hilton San Bernardino,East Hospitality Lane,885,San Bernardino,https://www.hilton.com/en/hotels/sbtsbhw-homewood-suites-san-bernardino/,+1-909-799-6500
yes,-73.6529006,41.9787199,hotel,NY,The Inn at Pine Plains,East Church Street,3036,Pine Plains,https://innatpineplains.com,+1-518-771-3117
limited,-115.2826631,36.0639084,hotel,NV,Durango Resort,South Durango Drive,6915,Las Vegas,,
yes,-116.5406877,48.2396977,hotel,ID,The Lodge at Sandpoint,Lakeshore Drive,41,Sagle,https://lodgeatsandpoint.com/,+1-208-263-2211
yes,-105.6077875,36.1884949,camp_site,,Amole Canyon Group Shelter,,,,https://www.recreation.gov/camping/campgrounds/273818?tab=info,+1-575-587-2255
yes,-96.9545159,30.1831687,caravan_site,TX,Giddings RV Park,US 290,1850,Giddings,https://giddingsrvpark.com/,+1-979-325-0412
yes,-115.6824346,44.0640159,camp_site,,Pine Flats Campground,,,,https://www.fs.usda.gov/recarea/boise/recreation/recarea/?recid=5198&actid=29,
yes,-86.6719419,34.7183637,hotel,AL,"Element Huntsville, a Marriott Hotel",Governors West,6810,Huntsville,https://www.marriott.com/en-us/hotels/hsvel-element-huntsville/overview/,+1-256-327-9000
yes,-97.8658698,30.7011223,caravan_site,TX,Juniper Ridge RV Village,County Road 257,1060,Liberty Hill,https://www.juniperridgetx.com/,+1-512-818-2395
yes,-116.0854824,43.7824871,camp_site,,Shafer Butte Campground,,,,https://www.fs.usda.gov/recarea/boise/recreation/camping-cabins/recarea/?recid=5087,
yes,-81.446515,41.5404912,hotel,,Holiday Inn,,,,,
yes,-122.308432,41.3033525,hotel,CA,Shasta Inn,South Mount Shasta Boulevard,1121,Mount Shasta,https://www.shastainn.com/,
yes,-75.6210056,41.064532,hotel,PA,Split Rock Resort,Moseywood Road,428,Lake Harmony,https://splitrockhotel.com/,+1-570-722-9111
limited,-92.5884979,40.8176317,camp_site,,Lake Wapello State Park Campground,,,,,
yes,-122.1404799,38.2196024,hotel,CA,Residence Inn Fairfield Napa,Business Center Drive,4860,Fairfield,https://www.marriott.com/en-us/hotels/oakfn-residence-inn-fairfield-napa,+1 707-402-0001
yes,-83.6924288,45.9861764,camp_site,MI,"Trailhead Restaurant, Bar & Campground",East Johnswood Road,32316,Drummond Island,https://trailheadbarrestaurantandcampgrounddrummondisland.com,+1 906 493 5463
yes,-81.467847,28.4481089,hotel,FL,Wyndham Orlando Resort International Drive,International Drive,8001,Orlando,https://www.wyndhamhotels.com/wyndham/orlando-florida/wyndham-orlando-resort/overview,+1 407 351 2420;+1 888 996 3426
yes,-120.8566439,35.3808543,hotel,CA,Hampton Inn Morro Bay,Atascadero Road,295,Morro Bay,https://www.hilton.com/en/hotels/sbpayhx-hampton-morro-bay/,+1 805-225-5070
yes,-86.9235984,35.8898345,hotel,TN,Southall Farm & Inn,Osage Loop,2200,Franklin,https://southalltn.com/,1 615 282 2000
yes,-83.4212838,42.412236,hotel,MI,"Holiday Inn Detroit Northwest - Livonia, an IHG Hotel",N. Laurel Park Dr. N,17123,Livonia,https://www.ihg.com/holidayinn/hotels/us/en/livonia/dttlv/hoteldetail,+1 734 245 4700
yes,-122.3096772,47.8217997,hotel,WA,Hotel International,196th Street Southwest,5621,,,
yes,-96.6918201,40.8334232,hotel,NE,"The Scarlet, Lincoln, a Tribute Portfolio Hotel",Transformation Drive,2101,Lincoln,marriott.com,(531) 300-6300
yes,-82.087003,41.4254716,hotel,OH,Homewood Suites,Transportation Drive,4930,Sheffield,https://www.hilton.com/en/hotels/cleshhw-homewood-suites-cleveland-sheffield/,
yes,-86.0063745,39.8564326,hotel,IN,Tru by Hilton Indianapolis-Lawrence,Lawrence Village Parkway,5660,Indianapolis,,+1 317-541-8803
yes,-97.5384505,30.3468338,hotel,TX,Holiday Inn Express & Suites,Ring Drive,11918,Manor,https://www.ihg.com,+1-512-614-6201
yes,-82.5127739,27.962494,hotel,FL,Hilton Tampa Airport Westshore Hotel,North Lois Avenue,2225,Tampa,https://www3.hilton.com/en/hotels/florida/hilton-tampa-airport-westshore-TPAAHHF/index.html,+1-813-877-6688
limited,-73.1686424,43.0738965,guest_house,,West Mountain Inn,West Mountain Inn Road,144,,https://westmountaininn.com/,+1-802-375-6516
yes,-82.5185508,27.9515623,hotel,FL,Four Points by Sheraton Suites Tampa Airport Westshore,West Cypress Street,4400,Tampa,https://www.marriott.com/en-us/hotels/tpafp-four-points-by-sheraton-suites-tampa-airport-westshore/,+1-813-873-8675
yes,-72.9384496,43.635734,hotel,VT,Best Westen,Best Western Place,5,Rutland,https://www.bestwestern.com/en_US/book/hotels-in-rutland/best-western-inn-suites-rutland-killington/propertyCode.46005.html,+1 802-773-3200
yes,-82.5260147,27.9573682,hotel,FL,Hyatt Place Tampa Westshore,West Main Street,4811,Tampa,https://www.hyatt.com/en-us/hotel/florida/hyatt-place-tampa-airport-westshore/tpazw,+1 813-282-1037
yes,-134.4064493,58.3012874,hotel,AK,BW Signature Collection,North Franklin Street,127,Juneau,https://www.bestwestern.com/en_US/book/hotels-in-juneau/baranof-hotel-best-western-signature-collection/propertyCode.02019.html,+1-907-586-2660
yes,-106.0463847,39.4754263,hotel,CO,Marriott's Mountain Valley Lodge at Breckenridge,Columbine Road,655,Breckenridge,https://www.marriott.com/en-us/hotels/qkbvi-marriotts-mountain-valley-lodge-at-breckenridge/overview/,+1-970-453-8500
yes,-90.9369774,44.9528608,hotel,WI,AmeriVu Inn and Suites,South Broadway Street,555,Stanley,https://www.amerivuinn.com/stanley/,+1 715-644-3332
yes,-97.6772446,30.6562218,hotel,TX,Candlewood Suites,North Interstate 35,451,Georgetown,https://www.ihg.com,+1-512-591-7888
yes,-112.5313409,45.9936639,caravan_site,,"Deluxe Patio, Full Hookup Pull-Through 50/30AMP",,,,,
yes,-119.720288,36.7634721,hotel,CA,Hampton by Hilton,North Peach Avenue,1515,Fresno,https://www.hilton.com/en/hotels/fataphx-hampton-fresno-airport/,+1 559-486-1532
yes,-97.588122,31.7955903,hotel,TX,Velkommen Inn,North Avenue G,1215,Clifton,https://velkommeninncliftontx.com/,+1-254-675-8999
yes,-97.7160632,31.422551,hotel,TX,Holiday Inn Express & Suites Gatesville - North Fort Hood,Highway 36,2904,Gatesville,,+1 254-404-9121
yes,-110.9474303,31.365823,hotel,AZ,Best Weetern Sonora Inn and Suites,West Shell Road,750,Nogales,https://www.bestwestern.com/en_US/book/hotels-in-nogales/best-western-sonora-inn-suites/propertyCode.03150.html,+1 520-375-6500
limited,-88.93254,39.8467064,hotel,,Soy City Motel,East Eldorado Street,1828,,,
limited,-110.6806489,47.8052672,camp_site,,Chouteau County Canoe Launch Campground,,,,,
yes,-119.0913449,35.3575281,hotel,CA,Hyatt Place Bakersfield,Coffee Road,310,Bakersfield,https://www.hyatt.com/en-us/hotel/california/hyatt-place-bakersfield/bflzb,+1 661-885-6300
yes,-110.6811311,47.8084283,camp_site,,D & S RV Park,Franklin Street,,Fort Benton,,
yes,-76.4269144,40.3302023,hotel,PA,Days Inn - Lebanon / Hershey,Quentin Road,625,Lebanon,http://www.daysinn.com/hotels/pennsylvania/lebanon/days-inn-lebanon-valley/hotel-overview,+1 717-273-6771
limited,-110.4616405,47.9038063,camp_site,,,,,,,
limited,-110.487369,47.9102755,camp_site,,,,,,,
limited,-110.4932594,47.9114072,camp_site,,Woods Bottom Recreation Area Parkiing,,,,,
yes,-81.3230888,29.8901201,hotel,FL,Homewood Suites,Prawn Street,10,Saint Augustine,https://www.hilton.com/en/hotels/ustsshw-homewood-suites-st-augustine-san-sebastian/,+1-904-575-2500
yes,-114.9112784,35.9729002,hotel,NV,Holiday Inn Express and Suites,Railroad Pass Casino Road,1530,Henderson,https://www.ihg.com/holidayinnexpress/hotels/us/en/henderson/lashd/hoteldetail,+1-702-701-7700
yes,-95.3302907,29.9408058,hotel,TX,Ramada Houston Intercontinental Airport South,John Fitzgerald Kennedy Boulevard,15350,Houston,https://www.wyndhamhotels.com/ramada/houston-texas/ramada-houston-intercontinental-airport-south-hotel/overview,+1 281-406-3524
yes,-73.8795345,40.973174,hotel,NY,Courtyard,Executive Boulevard,5,Yonkers,https://www.marriott.com/hotels/travel/hpnyc-courtyard-yonkers-westchester-county/,+1 914-476-2400
yes,-73.8272344,41.0577816,hotel,NY,Hampton Inn,West Main Street,200,Elmsford,https://www.hilton.com/en/hotels/elmnyhx-hampton-white-plains-tarrytown/,+1 914-592-5680
limited,-159.3631923,21.950732,hotel,HI,Kauai Inn,Hulemalu Road,2430,Lihue,https://kauaiinn.com/,+1-808-245-9000
limited,-110.2490373,48.0159512,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2487114,48.0151586,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2485531,48.0150375,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2484431,48.014771,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.248596,48.0146876,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2490681,48.0157211,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2485905,48.0159065,camp_site,,,Virgelle Ferry Road North,,Loma,,
limited,-110.2486526,48.0157689,camp_site,,,Virgelle Ferry Road North,,Loma,,
yes,-92.342199,34.7428848,hotel,AR,Staybridge Suites,South University Avenue,1020,Little Rock,https://www.ihg.com/staybridge/hotels/us/en/little-rock/litua/hoteldetail,+1 501-406-6590
yes,-88.3096775,39.4835339,hotel,IL,Hilton Garden Inn Mattoon,Coles Centre Parkway,100,Mattoon,https://www.hilton.com/en/hotels/decingi-hilton-garden-inn-mattoon/,+1 217-961-0001
yes,-122.4114043,37.7877114,hotel,,Post Hotel,Post Street,589,San Francisco,,
yes,-97.5633483,31.7331322,guest_house,TX,Clifton Hills,County Road 4275,249,Clifton,https://cliftonhills.com,+1-214-578-5747
limited,-85.4420746,39.6236905,hotel,IN,Quality Inn & Suites Near Amish Country,Conrad Harcourt Way,320,Rushville,https://www.choicehotels.com/indiana/rushville/quality-inn-hotels/in314,+1 765 932 2999
yes,-80.6058039,24.9427183,hotel,FL,"Three Waters Resort and Marina, Islamorada, a Tribute Portfolio Resort",Overseas Highway,84001,Islamorada,https://www.marriott.com/en-us/hotels/miatw-three-waters-resort-and-marina-islamorada-a-tribute-portfolio-hotel/overview/,+1 855 868 5172
yes,-118.4124322,34.1573251,hotel,,Hotel Mariposa,Riverside Drive,12828,,https://www.hotelmariposala.com/,+1 818-210-0080
yes,-73.9821086,40.5840421,hotel,NY,Best Western,West 13th Street,2636,Brooklyn,https://www.bestwestern.com/en_US/book/hotels-in-brooklyn/best-western-brooklyn-coney-island-inn/propertyCode.33177.html,+1 718-975-8299
yes,-122.4031981,37.7931216,hotel,CA,Omni San Francisco Hotel,California Street,500,San Francisco,https://www.omnihotels.com/hotels/san-francisco,(415) 677-9494
yes,-122.6680466,38.2716807,hotel,CA,Home2 Suites,Redwood Way,1205,Petaluma,https://www.hilton.com/en/hotels/oakptht-home2-suites-petaluma/,+1 707-992-4900
yes,-120.1556824,47.8806458,hotel,,Wapato Point Resort,Wapato Point Parkway,1,Manson,,
yes,-118.3495427,34.2054317,hotel,CA,Cambria,North San Fernando Boulevard,3501,Burbank,https://www.cambriaburbank.com/,+1 818-351-0785
yes,-81.462648,28.4178008,hotel,FL,DoubleTree by Hilton Hotel Orlando at SeaWorld,International Drive,10100,Orlando,https://www.hilton.com/en/hotels/mcosrdt-doubletree-orlando-at-seaworld/,+1 407-352-1100
yes,-81.465326,28.4184855,hotel,FL,DoubleTree by Hilton Hotel Orlando at SeaWorld,International Drive,10100,Orlando,https://www.hilton.com/en/hotels/mcosrdt-doubletree-orlando-at-seaworld/,+1 407-352-1100
yes,-73.1134483,42.6989647,hotel,,Hotel Downstreet,Main Street,40,,,+1 (413) 663-6500
yes,-94.8390285,36.559989,hotel,OK,Shangri-La Resort,East Highway 125,57301,Monkey Island,https://shangrilaok.com/,+1-918-257-4204
yes,-87.6251165,41.8725082,hotel,IL,Chicago Hilton & Towers,South Michigan Avenue,720,Chicago,,
limited,-131.8145313,55.4735283,hotel,AK,Clover Pass Resort,N Point Higgins Rd,708,Ketchikan,https://www.cloverpassresort.com/,9072472234
limited,-80.915757,36.6960073,camp_site,,Cliffview Campground,,,,https://www.dcr.virginia.gov/state-parks/new-river-trail#cabins_camping,+1 800-933-7275
yes,-97.0851937,32.750846,hotel,TX,Loews Arlington Hotel and Convention Center,Nolan Ryan Expressway,888,Arlington,https://www.loewshotels.com/arlington-hotel,1-682-318-2810
yes,-117.3376633,34.4791075,hotel,CA,Hilton Garden Inn Victorville,Mariposa Road,12603,Victorville,https://www.hilton.com/en/hotels/vcvgigi-hilton-garden-inn-victorville/,+1-760-952-1200
